Date,Open,High,Low,Close,Volume,OpenInt
12/10/2010,66.813,67.303,66.548,66.833,376035,0
12/13/2010,67.01,67.205,66.379,66.911,553231,0
12/14/2010,67.059,67.263,66.458,66.941,465789,0
12/15/2010,66.921,67.401,66.587,66.695,544734,0
12/16/2010,66.816,66.933,65.811,66.796,674912,0
12/17/2010,66.666,66.686,65.475,65.721,1151590,0
12/20/2010,65.622,66.488,65.247,66.31,660611,0
12/21/2010,66.439,66.637,65.455,65.662,455890,0
12/22/2010,65.701,66.035,65.306,65.494,460463,0
12/23/2010,65.395,65.76,65.326,65.503,414802,0
12/27/2010,65.188,65.662,64.892,65.356,393470,0
12/28/2010,65.356,65.593,64.951,65.188,466633,0
12/29/2010,65.088,65.74,65.088,65.385,410316,0
12/30/2010,65.494,65.927,65.305,65.651,503284,0
12/31/2010,65.436,65.752,65.08,65.09,450240,0
1/3/2011,65.513,65.672,64.422,64.451,839784,0
1/4/2011,64.412,64.451,60.87,61.243,1947801,0
1/5/2011,61.322,62.196,60.968,61.322,1449266,0
1/6/2011,60.996,61.292,59.13,59.305,1538271,0
1/7/2011,59.666,61.114,59.335,60.889,1089414,0
1/10/2011,60.525,61.765,60.021,61.342,1233114,0
1/11/2011,61.391,61.609,60.456,60.976,871118,0
1/12/2011,61.233,62.62,61.114,61.795,1041262,0
1/13/2011,61.845,62.383,61.401,61.981,744617,0
1/14/2011,61.903,62.511,61.795,62.166,586169,0
1/18/2011,62.186,62.601,61.361,61.903,1151612,0
1/19/2011,61.639,63.181,61.391,62.442,878781,0
1/20/2011,62.432,63.309,61.845,62.147,704562,0
1/21/2011,62.581,62.915,61.52,62.501,685471,0
1/24/2011,62.699,62.876,62.147,62.422,585431,0
1/25/2011,62.442,63.112,61.931,62.995,759740,0
1/26/2011,62.876,63.515,61.677,63.22,1147494,0
1/27/2011,63.26,63.693,62.768,63.122,974272,0
1/28/2011,63.339,63.339,62.021,63.064,1018849,0
1/31/2011,63.509,64.113,62.877,62.917,852791,0
2/1/2011,63.387,63.387,62.325,62.334,883359,0
2/2/2011,62.334,62.334,60.317,60.624,1244754,0
2/3/2011,60.624,61.825,60.416,61.48,705746,0
2/4/2011,61.401,63.093,61.203,62.955,834688,0
2/7/2011,63.23,63.988,63.23,63.466,970222,0
2/8/2011,63.397,64.185,63.329,63.861,1125030,0
2/9/2011,64.205,65.731,63.861,64.941,2131666,0
2/10/2011,63.713,65.927,62.709,64.205,4500155,0
2/11/2011,64.038,64.362,62.995,64.254,1570131,0
2/14/2011,63.911,63.959,62.482,62.758,1354082,0
2/15/2011,62.432,63.132,62.235,62.511,1084734,0
2/16/2011,62.955,63.959,62.699,63.378,1267985,0
2/18/2011,61.991,62.059,61.322,61.391,777150,0
2/22/2011,60.742,60.938,59.384,60.446,1334898,0
2/23/2011,60.377,60.908,59.384,59.726,1251814,0
2/24/2011,59.568,60.722,59.568,60.337,1821384,0
2/25/2011,60.505,61.687,60.307,61.629,1075674,0
2/28/2011,61.601,62.052,61.293,61.679,1210580,0
3/1/2011,61.979,62.333,61.22,61.627,1220637,0
3/2/2011,61.32,62.461,60.993,62.009,987345,0
3/3/2011,62.224,63.495,61.95,63.426,1106928,0
3/4/2011,63.319,63.407,62.451,62.767,758792,0
3/7/2011,62.945,63.064,61.981,62.039,878559,0
3/8/2011,62.069,63.535,61.49,63.054,1272383,0
3/9/2011,62.738,63.949,62.738,63.475,869877,0
3/10/2011,62.934,64.56,62.728,63.851,1250828,0
3/11/2011,63.475,64.619,63.17,64.551,1083010,0
3/14/2011,64.137,64.922,63.871,64.235,1038407,0
3/15/2011,63.22,64.922,63.102,64.373,1051278,0
3/16/2011,64.117,64.462,63.525,63.891,1219346,0
3/17/2011,64.576,64.576,63.274,63.442,956374,0
3/18/2011,63.792,64.018,62.174,63.762,1582866,0
3/21/2011,64.293,64.785,63.94,63.959,1018394,0
3/22/2011,63.93,64.373,63.881,63.949,1070026,0
3/23/2011,63.959,64.659,63.358,64.353,849349,0
3/24/2011,64.726,65.851,64.482,65.515,1025960,0
3/25/2011,65.723,65.821,65.021,65.258,755571,0
3/28/2011,65.505,65.534,64.56,64.629,655111,0
3/29/2011,64.501,64.669,64.195,64.6,471474,0
3/30/2011,64.863,65.041,64.264,64.912,669517,0
3/31/2011,64.587,65.03,63.955,64.627,717531,0
4/1/2011,64.922,65.387,64.736,65.159,579990,0
4/4/2011,65.258,65.397,64.649,65.101,660644,0
4/5/2011,65.051,67.17,64.922,66.756,1102728,0
4/6/2011,67.081,67.809,66.253,66.57,781245,0
4/7/2011,66.461,66.786,65.268,66.283,627639,0
4/8/2011,66.56,66.639,65.219,65.456,887649,0
4/11/2011,64.167,64.932,63.584,64.659,1440963,0
4/12/2011,64.343,65.002,64.284,64.649,766557,0
4/13/2011,63.309,63.673,62.401,63.033,1958445,0
4/14/2011,62.689,63.269,62.371,63.004,891532,0
4/15/2011,62.994,63.426,62.767,62.875,1203011,0
4/18/2011,62.59,63.723,62.381,63.525,1045980,0
4/19/2011,63.772,64.127,63.544,64.018,885781,0
4/20/2011,64.511,65.169,64.215,65.13,929576,0
4/21/2011,65.357,65.495,64.833,65.417,324666,0
4/25/2011,65.229,65.318,64.008,64.736,448159,0
4/26/2011,64.952,65.446,64.756,64.912,556679,0
4/27/2011,64.922,65.801,64.883,65.347,759348,0
4/28/2011,65.071,65.229,64.127,65.179,924333,0
4/29/2011,65.03,65.03,64.004,64.469,1005907,0
5/2/2011,64.521,64.58,64.077,64.452,814633,0
5/3/2011,64.107,65.13,64.067,65.061,785694,0
5/4/2011,65.051,65.544,64.293,64.766,910207,0
5/5/2011,64.511,65.544,64.137,64.863,1078126,0
5/6/2011,65.288,65.594,64.038,64.067,694250,0
5/9/2011,64.038,64.833,63.901,64.521,726385,0
5/10/2011,64.697,65.436,64.609,65.278,843520,0
5/11/2011,65.318,68.146,65.238,67.789,2506847,0
5/12/2011,67.779,68.775,67.14,68.363,1444394,0
5/13/2011,68.363,71.228,68.363,71.069,2278600,0
5/16/2011,70.715,70.834,69.12,69.12,1191582,0
5/17/2011,68.785,68.874,67.522,68.666,1410788,0
5/18/2011,68.745,69.592,67.908,69.592,1500491,0
5/19/2011,63.229,64.018,61.637,62.53,6127248,0
5/20/2011,62.445,63.145,60.702,62.318,2658359,0
5/23/2011,61.399,62.49,60.974,62.038,1084177,0
5/24/2011,62.107,62.127,60.974,61.26,2014730,0
5/25/2011,60.905,61.803,60.651,61.547,1147791,0
5/26/2011,60.433,61.803,60.423,61.715,1732492,0
5/27/2011,61.689,61.807,60.86,61.184,1381613,0
5/31/2011,61.353,61.452,60.465,61.165,1534216,0
6/1/2011,61.201,61.201,59.939,60.097,1577857,0
6/2/2011,60.077,60.137,58.869,59.594,2491178,0
6/3/2011,58.968,59.556,58.149,58.87,1095101,0
6/6/2011,58.592,59.006,57.97,58,1034734,0
6/7/2011,57.792,58.238,56.68,57.545,1578325,0
6/8/2011,57.465,57.782,56.993,57.515,1279253,0
6/9/2011,57.336,57.663,56.885,57.277,1189658,0
6/10/2011,57.267,57.613,56.73,57.09,1219339,0
6/13/2011,57.663,58.03,57.052,57.09,1000601,0
6/14/2011,56.405,56.68,55.724,56.386,2902040,0
6/15/2011,56.157,57.297,55.951,56.574,1896217,0
6/16/2011,56.316,57.861,56.207,57.702,1731306,0
6/17/2011,57.782,58.603,57.17,57.239,2894759,0
6/20/2011,57.15,58.357,56.75,58.149,1627330,0
6/21/2011,58.228,58.367,57.366,58,1094131,0
6/22/2011,58.119,58.533,57.792,57.821,1463528,0
6/23/2011,57.485,58.238,57.239,58.178,1515770,0
6/24/2011,58.139,58.504,56.885,57.17,1150090,0
6/27/2011,57.277,57.643,56.885,57.21,1148870,0
6/28/2011,57.376,57.712,56.993,57.327,881655,0
6/29/2011,57.406,57.426,56.641,56.857,975196,0
6/30/2011,57.137,58.078,57.137,57.661,1472889,0
7/1/2011,57.613,58.81,57.465,58.268,822742,0
7/5/2011,58.317,58.425,57.13,57.594,1027461,0
7/6/2011,57.386,57.99,57.13,57.287,1016473,0
7/7/2011,57.545,58.83,57.545,58.681,941204,0
7/8/2011,58.367,59.155,58.198,58.287,1107356,0
7/11/2011,58.059,58.327,57.21,57.692,985482,0
7/12/2011,57.584,58.228,57.475,57.525,1875976,0
7/13/2011,57.742,57.901,56.108,56.157,2135560,0
7/14/2011,56.197,56.788,55.635,55.754,1903220,0
7/15/2011,55.883,55.931,54.372,54.705,1360435,0
7/18/2011,54.421,54.625,53.812,54.049,1207692,0
7/19/2011,54.224,55.198,54.224,54.705,1166627,0
7/20/2011,54.744,54.774,53.832,54.264,1017868,0
7/21/2011,54.214,54.411,53.733,54.293,1333948,0
7/22/2011,54.185,55.258,54.011,55.079,1125685,0
7/25/2011,54.725,56.257,54.441,56.157,1662597,0
7/26/2011,56.187,56.875,55.833,56.798,1455651,0
7/27/2011,56.622,56.622,55.308,55.407,1557208,0
7/28/2011,54.842,54.981,53.773,54.011,1430857,0
7/29/2011,53.766,54.659,53.39,54.198,1297326,0
8/1/2011,54.655,54.655,53.15,53.437,718744,0
8/2/2011,53.318,54.165,52.43,52.488,1031067,0
8/3/2011,52.597,53.753,51.867,53.584,1290478,0
8/4/2011,53.001,53.179,51.986,51.996,1510685,0
8/5/2011,52.331,52.637,51.169,52.192,1914155,0
8/8/2011,50.894,51.336,49.115,49.333,2603163,0
8/9/2011,49.796,51.178,48.957,51.13,2254753,0
8/10/2011,49.52,50.696,48.801,49.392,1918926,0
8/11/2011,55.476,56.197,52.469,53.525,5685064,0
8/12/2011,54.942,55.347,53.872,54.391,1358590,0
8/15/2011,54.577,55.595,53.941,55.565,1028908,0
8/16/2011,54.902,55.436,54.352,54.852,1596819,0
8/17/2011,55.317,56.118,55.129,55.941,1121340,0
8/18/2011,54.645,56.296,54.195,55.754,2620748,0
8/19/2011,55.218,57.505,55.01,57.13,2261747,0
8/22/2011,57.851,57.891,56.118,56.524,2015252,0
8/23/2011,56.788,57.911,56.465,57.515,1154311,0
8/24/2011,57.072,58.367,56.935,58.307,1337093,0
8/25/2011,58.248,59.263,57.012,57.16,1058817,0
8/26/2011,57.287,58.494,56.808,58.367,1029096,0
8/29/2011,59.155,59.391,58.721,59.342,968905,0
8/30/2011,59.145,59.833,58.81,59.536,983821,0
8/31/2011,59.794,60.389,59.401,59.864,1259857,0
9/1/2011,59.941,60.455,59.322,59.478,746148,0
9/2/2011,58.296,59.067,58.108,58.602,693092,0
9/6/2011,57.545,59.037,57.436,58.968,862281,0
9/7/2011,59.429,60.118,59.173,60.089,870980,0
9/8/2011,59.812,60.83,59.693,59.999,1010350,0
9/9/2011,59.449,60.515,59.077,59.585,863640,0
9/12/2011,59.067,59.556,58.504,59.556,1003773,0
9/13/2011,59.862,60.445,59.41,59.793,866183,0
9/14/2011,59.99,61.244,59.634,60.614,1018368,0
9/15/2011,60.908,61.847,60.683,61.787,936369,0
9/16/2011,61.895,62.693,61.659,61.709,1488182,0
9/19/2011,60.918,62.111,60.918,61.875,1115295,0
9/20/2011,61.885,62.258,60.752,60.82,1066567,0
9/21/2011,60.79,61.353,58.956,59.006,847527,0
9/22/2011,57.789,59.154,57.255,57.898,1179483,0
9/23/2011,57.878,59.447,57.61,59.182,797459,0
9/26/2011,59.437,60.217,58.848,60.029,802898,0
9/27/2011,60.702,60.84,59.3,59.495,753502,0
9/28/2011,59.732,60.138,58.818,58.878,652434,0
9/29/2011,59.574,59.683,57.068,58.226,1064701,0
9/30/2011,57.789,58.721,57.303,57.333,891507,0
10/3/2011,57.078,57.749,55.53,55.56,684227,0
10/4/2011,55.153,57.818,54.876,57.789,1117524,0
10/5/2011,57.64,58.166,56.746,57.848,714087,0
10/6/2011,57.62,58.818,57.482,58.611,609581,0
10/7/2011,58.868,59.262,57.928,58.265,387092,0
10/10/2011,59.135,60.256,58.739,60.138,488018,0
10/11/2011,60.049,60.306,59.3,60.148,434256,0
10/12/2011,60.554,60.742,59.115,59.252,809440,0
10/13/2011,59.163,59.565,58.473,59.016,691888,0
10/14/2011,59.604,59.979,58.838,59.94,526603,0
10/17/2011,59.772,60.425,58.541,58.798,1027103,0
10/18/2011,59.045,61.115,58.699,60.77,1109079,0
10/19/2011,60.574,61.413,60.306,60.987,1015442,0
10/20/2011,60.948,61.848,60.8,61.561,1057100,0
10/21/2011,62.17,62.586,61.651,62.093,440235,0
10/24/2011,62.457,63.267,61.925,62.715,599863,0
10/25/2011,62.387,63.06,62.367,62.705,445118,0
10/26/2011,63.001,63.158,61.808,62.506,737450,0
10/27/2011,64.215,65.736,63.969,65.122,899801,0
10/28/2011,65.013,66.05,64.402,64.805,490637,0
10/31/2011,64.453,65.222,64.097,64.215,492123,0
11/1/2011,62.636,64.697,62.19,63.969,834943,0
11/2/2011,64.66,64.66,63.533,64.047,572289,0
11/3/2011,63.791,65.32,63.405,65.201,469528,0
11/4/2011,64.851,65.148,63.935,65.148,631896,0
11/7/2011,65.22,65.784,64.532,65.577,907130,0
11/8/2011,65.882,66.998,64.884,66.801,1294955,0
11/9/2011,65.824,67.136,65.023,65.497,1346750,0
11/10/2011,66.515,70.066,66.119,68.597,2957572,0
11/11/2011,69.414,69.879,68.754,69.355,1199789,0
11/14/2011,68.883,69.109,67.876,68.074,1074675,0
11/15/2011,67.223,68.094,66.801,67.548,808054,0
11/16/2011,67.176,67.195,65.991,66.129,1277770,0
11/17/2011,66.287,66.909,66.129,66.674,1305222,0
11/18/2011,66.958,67.617,66.495,67.058,578408,0
11/21/2011,65.716,67.028,65.706,66.654,686618,0
11/22/2011,66.485,66.664,65.971,66.069,1149124,0
11/23/2011,65.676,66.416,65.676,65.971,657988,0
11/25/2011,65.626,66.644,65.171,66.257,480466,0
11/28/2011,67.737,68.193,66.05,66.416,728431,0
11/29/2011,66.416,66.958,66.188,66.634,464916,0
11/30/2011,67.862,68.329,67.257,68.309,738831,0
12/1/2011,67.816,69.246,67.747,67.846,710641,0
12/2/2011,68.332,68.558,67.587,68.154,625056,0
12/5/2011,68.607,69.623,68.391,69.001,552546,0
12/6/2011,69.366,69.614,68.834,69.169,770405,0
12/7/2011,68.785,69.385,68.715,69.081,618655,0
12/8/2011,68.637,69.703,68.47,68.982,585981,0
12/9/2011,69.753,69.84,68.874,69.356,784685,0
12/12/2011,68.972,69.159,68.193,68.253,1191071,0
12/13/2011,68.685,69.11,66.819,67.007,756019,0
12/14/2011,66.947,66.967,65.832,66.019,829798,0
12/15/2011,66.682,67.271,66.454,66.819,625796,0
12/16/2011,67.42,67.736,66.73,67.105,1100302,0
12/19/2011,67.301,67.597,66.077,66.107,764266,0
12/20/2011,67.145,68.411,67.027,68.084,824500,0
12/21/2011,68.124,68.332,67.33,67.657,1032860,0
12/22/2011,68.794,70.018,68.124,68.528,923390,0
12/23/2011,68.804,69.584,68.715,69.385,416116,0
12/27/2011,69.257,70.473,69.11,70.048,553824,0
12/28/2011,70.107,70.81,69.316,69.395,414614,0
12/29/2011,69.654,70.245,68.685,69.485,447616,0
12/30/2011,69.156,69.661,68.742,68.772,458075,0
1/3/2012,70.265,70.721,68.213,68.253,796374,0
1/4/2012,68.154,70.226,67.945,69.85,1430374,0
1/5/2012,69.574,70.543,68.804,70.294,604325,0
1/6/2012,70.414,71.175,69.93,70.622,1363351,0
1/9/2012,70.927,71.016,69.89,70.603,694572,0
1/10/2012,71.422,71.472,70.543,70.662,401400,0
1/11/2012,70.721,71.599,70.721,71.135,558646,0
1/12/2012,71.412,71.412,70.068,70.77,493183,0
1/13/2012,70.166,71.135,70.147,70.583,322178,0
1/17/2012,71.165,71.561,71.065,71.195,626930,0
1/18/2012,71.324,72.725,70.918,72.725,654171,0
1/19/2012,74.713,75.39,73.573,74.228,946744,0
1/20/2012,74.415,74.514,73.367,73.831,1318300,0
1/23/2012,73.682,74.119,73.269,73.98,781267,0
1/24/2012,73.772,74.415,73.347,74.306,622844,0
1/25/2012,74.228,75.067,73.95,75.047,497818,0
1/26/2012,75.518,75.548,73.97,74.138,584935,0
1/27/2012,74.009,74.663,73.752,74.425,384799,0
1/30/2012,76.013,76.023,74.089,75.627,1041402,0
1/31/2012,75.758,76.124,75.263,75.699,789790,0
2/1/2012,76.142,76.597,75.498,75.717,779291,0
2/2/2012,76.102,76.102,74.762,75.331,996163,0
2/3/2012,76.261,76.261,75.717,75.973,1208493,0
2/6/2012,76.013,76.023,75.568,75.895,363519,0
2/7/2012,75.617,76.4,75.617,76.281,1021833,0
2/8/2012,76.251,78.097,76.063,77.861,2810737,0
2/9/2012,77.88,79.323,77.615,79.137,2263983,0
2/10/2012,78.206,79.067,78.048,79.007,833590,0
2/13/2012,79.313,79.403,78.275,78.452,841084,0
2/14/2012,78.354,78.898,77.969,78.79,783549,0
2/15/2012,78.978,79.235,78.136,78.422,1372011,0
2/16/2012,83.089,85.241,82.921,84.845,5523641,0
2/17/2012,85.389,86.414,84.429,84.517,2122089,0
2/21/2012,83.716,85.172,83.45,84.339,1651661,0
2/22/2012,84.369,84.944,83.954,84.033,1311578,0
2/23/2012,84.359,84.507,83.755,84.103,2010105,0
2/24/2012,84.143,84.656,83.342,83.54,936861,0
2/27/2012,83.362,83.696,83.029,83.138,1117828,0
2/28/2012,83.48,85.033,83.381,84.716,824381,0
2/29/2012,84.967,85.135,83.786,84.321,726552,0
3/1/2012,84.487,85.331,84.201,84.924,1173883,0
3/2/2012,85.21,85.988,84.893,85.645,1337197,0
3/5/2012,85.529,86.285,85.429,85.775,1701620,0
3/6/2012,85.24,86.204,84.823,85.939,1331064,0
3/7/2012,86.047,86.047,85.21,85.735,1058137,0
3/8/2012,85.812,86.214,85.448,85.87,794672,0
3/9/2012,85.968,86.679,85.685,86.194,813656,0
3/12/2012,86.461,86.827,85.9,86.413,623007,0
3/13/2012,87.076,87.463,86.581,87.394,888833,0
3/14/2012,87.404,88.313,87.156,88.076,801006,0
3/15/2012,87.483,88.361,87.483,88.156,1035026,0
3/16/2012,88.342,88.401,86.491,86.966,830971,0
3/19/2012,86.729,87.759,86.254,87.414,1021904,0
3/20/2012,87.245,88.254,87.096,87.719,1386536,0
3/21/2012,88.254,88.607,87.868,88.076,535098,0
3/22/2012,87.719,88.675,87.295,88.146,794617,0
3/23/2012,87.977,88.136,87.285,87.957,529322,0
3/26/2012,88.617,89.348,88.5,89.28,486956,0
3/27/2012,89.645,89.992,89.22,89.458,863774,0
3/28/2012,89.655,89.734,87.62,87.759,847817,0
3/29/2012,87.561,87.789,86.264,86.956,783888,0
3/30/2012,86.976,87.897,86.956,87.541,947452,0
4/2/2012,87.719,88.725,87.046,87.947,833637,0
4/3/2012,88.195,88.964,88.166,88.954,907762,0
4/4/2012,88.076,88.994,87.639,88.685,745027,0
4/5/2012,88.44,89.398,88.342,89.152,411190,0
4/9/2012,88.568,88.805,87.878,88.775,848511,0
4/10/2012,88.795,88.795,86.867,87.255,937831,0
4/11/2012,87.659,88.657,87.295,88.617,949606,0
4/12/2012,88.884,89.448,88.51,88.904,981373,0
4/13/2012,88.805,89.794,88.795,89.103,722239,0
4/16/2012,89.685,89.685,88.273,88.657,807160,0
4/17/2012,89.083,89.694,88.391,89.142,605439,0
4/18/2012,88.805,89.804,88.647,89.625,671982,0
4/19/2012,89.694,90.537,89.358,89.814,593561,0
4/20/2012,89.893,90.002,89.338,89.724,522166,0
4/23/2012,89.537,89.724,88.283,89.537,605988,0
4/24/2012,89.507,90.061,87.146,87.819,730381,0
4/25/2012,88.254,88.695,87.116,88.597,613329,0
4/26/2012,88.745,91.524,87.473,90.369,1867396,0
4/27/2012,90.863,91.999,90.438,91.295,973003,0
4/30/2012,91.484,91.642,90.478,90.735,672665,0
5/1/2012,90.2,91.404,89.547,89.694,1107099,0
5/2/2012,89.28,91.384,89.28,91.245,768896,0
5/3/2012,91.245,91.444,90.379,90.883,523121,0
5/4/2012,90.379,90.657,89.3,89.31,595488,0
5/7/2012,89.2,89.992,89.2,89.615,827774,0
5/8/2012,89.152,89.152,86.789,88.146,1025272,0
5/9/2012,87.344,88.254,86.65,87.581,731689,0
5/10/2012,87.878,88.785,87.404,88.036,729045,0
5/11/2012,87.63,89.181,87.126,87.394,716631,0
5/14/2012,84.575,85.457,81.312,81.381,2577330,0
5/15/2012,81.352,81.718,79.606,80.139,1872153,0
5/16/2012,80.198,82.204,80.059,81.146,1421760,0
5/17/2012,71.441,72.943,66.439,67.376,5874812,0
5/18/2012,67.356,67.454,65.481,65.905,1934948,0
5/21/2012,66.142,69.522,65.262,69.008,3529974,0
5/22/2012,68.18,69.303,67.862,68.17,2554992,0
5/23/2012,67.663,70.995,67.663,70.818,2284878,0
5/24/2012,71.501,72.112,70.095,72.082,2290685,0
5/25/2012,72.181,72.943,71.677,72.814,1453766,0
5/29/2012,73.279,73.434,72.022,73.348,1376893,0
5/30/2012,72.537,72.933,71.608,71.608,1416356,0
5/31/2012,71.806,72.577,70.818,72.092,1019837,0
6/1/2012,70.683,71.553,70.275,70.314,1103362,0
6/4/2012,70.332,71.144,69.205,69.956,1324066,0
6/5/2012,69.87,71.572,69.543,71.286,1604704,0
6/6/2012,71.799,72.858,71.799,72.858,975396,0
6/7/2012,73.294,73.294,72.462,72.868,910296,0
6/8/2012,72.62,73.767,72.116,73.469,933916,0
6/11/2012,74,74,71.273,71.333,957730,0
6/12/2012,71.543,72.63,71.236,72.502,668384,0
6/13/2012,72.056,72.323,69.623,69.722,1376415,0
6/14/2012,69.998,71.838,69.414,69.84,1516316,0
6/15/2012,69.593,70.176,68.585,68.93,1852994,0
6/18/2012,69.099,70.543,68.398,69.87,1390272,0
6/19/2012,69.958,69.958,67.852,68.061,2526168,0
6/20/2012,67.951,68.438,67.425,68.29,1649848,0
6/21/2012,68.447,68.525,66.497,66.507,1812882,0
6/22/2012,66.864,67.673,66.567,67.199,1254443,0
6/25/2012,66.378,66.547,65.399,65.765,1185752,0
6/26/2012,64.52,65.537,62.105,65.14,2535884,0
6/27/2012,60.393,65.31,60.393,64.883,3642483,0
6/28/2012,64.054,65.052,63.965,65.002,1582128,0
6/29/2012,65.697,67.563,65.697,67.484,1241940,0
7/2/2012,67.663,67.663,66.607,66.942,1162024,0
7/3/2012,66.744,68.476,66.249,68.457,842517,0
7/5/2012,68.2,69.533,67.991,68.061,1260197,0
7/6/2012,67.752,68.575,67.653,68.309,982887,0
7/9/2012,68.121,69.364,67.842,69.344,1047795,0
7/10/2012,69.781,70.038,68.99,69.89,1640164,0
7/11/2012,69.722,70.068,68.319,69.049,1253534,0
7/12/2012,68.752,71.097,68.506,70.811,1456497,0
7/13/2012,70.978,71.729,70.573,70.831,1354284,0
7/16/2012,70.533,70.643,69.573,69.673,746229,0
7/17/2012,71.691,72.195,70.958,71.325,1510072,0
7/18/2012,71.246,73.588,71.236,73.114,1145229,0
7/19/2012,73.154,73.588,72.294,72.581,1103104,0
7/20/2012,72.215,72.462,71.196,71.749,866840,0
7/23/2012,70.374,71.414,69.762,71.146,595845,0
7/24/2012,71.246,71.246,70.068,70.593,765132,0
7/25/2012,70.683,72.135,70.394,71.769,1591417,0
7/26/2012,72.106,72.195,68.565,68.645,2896050,0
7/27/2012,69.275,69.673,68.438,68.862,2228923,0
7/30/2012,68.752,69.929,68.368,69.643,954995,0
7/31/2012,69.752,70.811,69.216,69.394,1101531,0
8/1/2012,69.732,71.047,67.16,67.325,1281273,0
8/2/2012,65.913,67.365,65.884,66.418,1785988,0
8/3/2012,67.523,67.762,65.597,67.277,2103481,0
8/6/2012,67.504,68.722,67.355,68.368,895841,0
8/7/2012,68.486,70.374,68.309,69.9,1149560,0
8/8/2012,69.87,70.683,69.643,69.811,1565775,0
8/9/2012,66.358,69.246,66.15,67.19,3192388,0
8/10/2012,66.687,67.882,66.2,67.862,1306326,0
8/13/2012,67.772,68.575,67.772,68.368,1075082,0
8/14/2012,68.506,70.146,68.447,69.91,1319578,0
8/15/2012,69.968,71.017,69.742,70.533,1230292,0
8/16/2012,70.593,71.966,70.444,71.681,1536389,0
8/17/2012,71.927,72.275,71.631,72.086,1114232,0
8/20/2012,71.739,72.016,70.653,70.811,1342476,0
8/21/2012,70.987,71.296,70.593,71.226,742773,0
8/22/2012,71.236,71.641,71.126,71.424,600634,0
8/23/2012,71.286,71.591,71.126,71.186,664624,0
8/24/2012,71.097,71.572,70.781,71.196,839995,0
8/27/2012,71.572,71.572,70.573,70.633,709456,0
8/28/2012,70.623,71.671,70.196,71.315,634347,0
8/29/2012,71.394,71.563,70.593,70.673,995412,0
8/30/2012,70.354,70.712,69.978,70.255,457436,0
8/31/2012,70.731,70.938,69.791,70.354,381752,0
9/4/2012,70.354,70.414,68.26,69.503,852638,0
9/5/2012,69.394,70.454,69.256,69.484,854877,0
9/6/2012,69.781,71.354,69.543,70.553,1069414,0
9/7/2012,70.404,70.683,69.216,69.633,1486657,0
9/10/2012,69.693,70.048,69.099,69.109,1494330,0
9/11/2012,69.325,69.978,69.049,69.791,777526,0
9/12/2012,69.91,70.176,69.285,69.83,668679,0
9/13/2012,69.939,69.939,68.26,68.722,991268,0
9/14/2012,68.722,68.722,66.864,67.267,1603011,0
9/17/2012,66.844,68.3,66.804,67.16,785450,0
9/18/2012,66.903,66.992,66.19,66.962,1162845,0
9/19/2012,66.657,68.646,66.657,67.604,1582383,0
9/20/2012,67.356,68.537,66.834,68.527,1483706,0
9/21/2012,68.814,68.814,67.743,67.793,1100287,0
9/24/2012,67.326,67.773,66.992,67.17,793174,0
9/25/2012,67.454,67.584,66.864,66.864,798345,0
9/26/2012,66.882,67.405,66.487,67.17,834620,0
9/27/2012,67.385,67.594,66.587,67.444,470652,0
9/28/2012,67.257,67.922,66.952,67.763,973811,0
10/1/2012,67.853,67.863,67.042,67.316,1240629,0
10/2/2012,67.574,67.952,67.18,67.863,602119,0
10/3/2012,68.221,68.37,67.376,67.454,459755,0
10/4/2012,67.693,68.962,67.434,68.804,637491,0
10/5/2012,69.091,69.942,68.833,69.179,524327,0
10/8/2012,68.962,70.367,68.774,69.892,674601,0
10/9/2012,69.932,70.228,69.11,69.238,637482,0
10/10/2012,69.091,69.625,68.281,68.429,769512,0
10/11/2012,68.863,68.863,67.474,67.813,577124,0
10/12/2012,67.873,67.873,67.228,67.297,525979,0
10/15/2012,67.434,67.434,66.031,67.101,534431,0
10/16/2012,66.854,68.131,66.676,67.494,752040,0
10/17/2012,67.425,67.683,66.657,67.673,705373,0
10/18/2012,67.504,68.241,66.557,67.634,1022966,0
10/19/2012,67.554,67.952,67.18,67.753,520698,0
10/22/2012,65.11,65.764,63.724,65.496,2912790,0
10/23/2012,65.05,66.882,64.428,66.627,1309625,0
10/24/2012,66.824,66.952,65.388,66.189,844127,0
10/25/2012,66.418,67.524,66.418,67.228,843415,0
10/26/2012,67.434,67.673,66.942,67.464,712069,0
10/31/2012,67.534,70.417,67.494,70.238,827887,0
11/1/2012,69.942,83.172,69.386,80.201,4438961,0
11/2/2012,80.032,80.428,78.595,79.181,2457209,0
11/5/2012,79.309,80.261,78.485,79.992,915852,0
11/6/2012,80.002,80.951,79.368,79.646,1319263,0
11/7/2012,79.27,80.291,78.824,78.972,995832,0
11/8/2012,78.862,80.655,78.415,78.615,2094005,0
11/9/2012,77.616,79.962,77.221,77.636,1836051,0
11/12/2012,78.694,79.032,77.123,77.497,854940,0
11/13/2012,77.241,79.764,77.241,78.485,1478751,0
11/14/2012,78.862,79.309,76.537,77.083,1054243,0
11/15/2012,76.725,77.281,76.01,76.735,947256,0
11/16/2012,76.745,77.231,76.14,76.14,1481739,0
11/19/2012,76.665,77.448,76.379,77.023,821263,0
11/20/2012,76.993,77.715,76.349,76.884,607841,0
11/21/2012,76.854,77.419,76.399,77.161,240939,0
